date,farina,fagioli,fangio,rosier,ascari,villoresi,gonzalez,taruffi,hawthorn,bonetto,kling,trintignant,maglioli,musso,moss,perdisa,behra,gregory,trips,phil_hill,jack_brabham,mclaren,brooks,schell,gendebien,ginther,clark,ireland,gurney,maggs,surtees,hill,bonnier,hall,bandini,spence,anderson,stewart,siffert,rindt,hulme,rodriguez,amon,ickx,beltoise,pescarolo,regazzoni,emerson_fittipaldi,peterson,cevert,wisell,revson,merzario,hunt,reutemann,depailler,scheckter,watson,lauda,pace,pryce,mass,jones,mario_andretti,laffite,nilsson,patrese,pironi,gilles_villeneuve,tambay,jarier,arnoux,piquet,prost,angelis,surer,giacomelli,alboreto,keke_rosberg,mansell,cheever,cesaris,boutsen,johansson,brundle,senna,berger,streiff,satoru_nakajima,palmer,dalmas,warwick,gugelmin,herbert,capelli,pirro,sala,alesi,nannini,bernard,modena,donnelly,caffi,martini,hakkinen,morbidelli,comas,michael_schumacher,lehto,alliot,blundell,fittipaldi,damon_hill,wendlinger,panis,coulthard,barrichello,frentzen,salo,irvine,villeneuve,fisichella,wurz,ralf_schumacher,button,raikkonen,montoya,heidfeld,massa,trulli,alonso,sato,hamilton,kovalainen,kubica,glock,rosberg,webber,vettel,petrov,resta,kobayashi,perez,hulkenberg,grosjean,ricciardo,bottas,kevin_magnussen,kvyat,max_verstappen,sainz,ocon,leclerc,gasly,albon,norris,russell,stroll,piastri
5/28/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.046638,2288.974865,,,2195.837918,,2195.788656,,2442.303748,,2141.0208,,,,2401.030521,,2053.058102,,2156.786409,2096.664371,2016.366998,2216.571286,2166.356781,2003.786028,2023.513243,2118.791368,2038.503581,1998.60373,,,,,,1984.186297,
6/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.492952,,,2187.604867,,2190.113929,,2445.989991,,2141.0208,,,,2402.690229,,2053.058102,,2160.887669,2099.163218,2018.340501,2221.448838,2172.75331,2004.252282,2019.473082,2112.43949,2031.723937,2004.134621,,,,,,1987.403458,
6/25/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284.10698,,,2182.013773,,2190.412869,,2446.266908,,2141.0208,,,,2404.33001,,2053.058102,,2156.5032,2094.041352,2017.754489,2227.941422,2179.052993,2008.917181,2013.805153,2106.177756,2035.145429,2009.581633,,,,,,1995.626203,
7/9/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286.368494,,,2182.39339,,2182.282511,,2447.378014,,2141.0208,,,,2407.632342,,2053.058102,,2158.916306,2092.363298,2023.069094,2232.657141,2186.100681,2004.251173,2010.743478,2098.321899,2030.938898,2013.26755,,,,,,1997.838765,
7/16/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.28211,,,2181.922757,,2175.109616,,2451.004125,,2141.0208,,,,2406.686298,,2053.058102,,2159.606765,2096.600383,2022.408941,2235.62415,2192.202108,2004.69842,2008.564947,2104.052548,2025.106143,2016.895994,,,,,,1994.962764,
7/30/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294.931104,,,2181.922757,,2178.082237,,2452.026574,,2141.0208,,,,2410.760558,,2047.649092,,2161.064668,2091.446779,2016.638979,2225.858058,2197.310695,2004.231175,2009.721941,2108.790488,2029.397597,2019.564267,,,,,,1993.746821,
8/27/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.889235,,,2183.145679,,2170.966459,,2455.608703,,2141.0208,,,,2413.992665,,,,2154.983813,2095.693108,2021.116481,2230.605278,2200.723048,2002.146123,2010.077006,2101.734286,2031.159148,2022.253068,,,,,,1995.134531,
9/3/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.964293,,,2184.34834,,2164.793796,,2459.15414,,2141.0208,,,,2416.345753,,,,2155.726168,2093.978343,2018.788929,2234.445089,2206.610668,2003.453508,2010.422242,2102.35775,2029.522584,2027.42788,,,,,,1999.866589,
9/17/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.382725,,,2183.005118,,2158.71065,,2462.667897,,2141.0208,,,,2406.045861,,,,2159.823287,2091.44414,2021.54046,2239.917011,2211.57177,2003.051591,2007.387829,2095.389327,2036.324443,2029.153646,,,,,,2003.681939,
10/1/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278.936714,,,2183.359243,,2157.762451,,2465.290137,,2141.0208,,,,2407.645784,,,,2163.014307,2087.25904,2020.884587,2244.466129,2214.771569,2003.497753,2007.387829,2103.679043,2030.397323,2030.854476,,1998.795559,,,,2007.444851,
10/8/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281.263739,,,2182.864926,,2156.82558,,2468.728851,,2141.0208,,,,2396.600578,,,,2165.316319,2082.292299,2023.604027,2248.950561,2218.768218,2007.303521,2007.387829,2111.003016,2023.712462,2035.896726,,1998.449825,,,,2004.41476,
10/22/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285.266254,,,2183.243054,,2150.872101,,2472.144619,,2141.0208,,,,2400.014625,,,,2166.764119,2074.895317,2022.096036,2240.76002,2221.887055,2004.340655,2009.474353,2116.557965,2028.100247,2040.889636,,1998.449825,,,,2005.662758,
10/29/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.210126,,,2181.925376,,2150.893232,,2468.788637,,2141.0208,,,,2401.702265,,,,2169.025721,2068.439025,2019.759314,2230.994912,2227.482977,2008.147928,2009.474353,2124.553133,2024.838291,2046.643411,,1998.124783,,,,2011.094133,
11/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.101272,,,2183.994137,,2152.597776,,2469.678336,,2141.0208,,,,2405.896156,,,,2169.569433,2069.656481,2017.454026,2233.155984,2233.001948,2001.795094,2009.474353,2129.065981,2025.834725,2041.365488,,1998.646958,,,,2008.026382,
11/26/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296.098763,,,2183.506301,,2153.433809,,2472.248023,,2141.0208,,,,2408.360464,,,,2171.789951,2074.218639,2018.546006,2223.496924,2239.285879,2001.421804,2009.474353,2133.509638,2020.072913,2044.58036,,1995.787898,,,,2003.311579,
3/25/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.844336,,,,,2157.565323,,2474.752663,,2141.0208,,,,2412.435944,,,,2170.549863,2077.813435,2015.353976,2227.389703,2239.53023,1997.628019,2009.474353,2136.989574,2021.91323,2044.321362,1999.624891,1991.229334,,,,2001.975947,
4/8/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.909795,,,,,2159.949336,,2476.395548,,2141.0208,,,,2416.468083,,,,2165.116816,2082.192708,2014.730147,2217.754308,2244.824743,2003.989016,2009.474353,2129.468867,2022.878153,2045.746917,2000.092608,1998.520113,,,,2000.656977,
4/15/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294.714564,,,,,2162.292777,,2477.167642,,2141.0208,,,,2414.551387,,,,2163.126667,2086.50646,2010.747289,2224.251211,2250.038367,2006.051877,2009.474353,2133.84865,2025.51376,2046.313212,1994.66043,1993.922287,,,,1999.361716,
4/29/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.314476,,,,,2164.601221,,2480.462992,,2141.0208,,,,2416.028513,,,,2168.74444,2080.647437,2008.500471,2217.183422,2245.076998,2005.555128,2009.474353,2128.898667,2031.473405,2040.131861,2000.248198,1994.439586,,,,2003.134197,
5/13/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291.216326,,,,,2166.029796,,2483.721424,,2141.0208,,,,2417.481352,,,,2169.227701,2073.187064,2003.760474,2220.31921,2250.285097,2010.961745,2009.474353,2134.969563,2035.664316,2036.565952,2002.387683,1989.055175,,,,2004.330288,
5/27/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294.170992,,,,,2157.329942,,2485.262553,,2141.0208,,,,2420.604414,,,,2167.1768,2075.936723,2001.609597,2226.775864,2252.892851,2010.393965,2009.474353,2135.895841,2037.266698,2041.470263,1997.755693,1993.84909,,,,2000.454474,
6/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.402304,,,,,2150.438566,,2485.108383,,2141.0208,,,,2424.537002,,,,2163.46837,2079.482969,2002.010449,2230.61521,2257.991401,2009.82958,2009.474353,2141.857308,2040.523782,2043.77324,1999.920155,1995.202473,,,,1994.10413,
6/24/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.143578,,,,,2145.329732,,2488.327838,,2141.0208,,,,2425.060527,,,,2156.442965,2081.287346,2003.242184,2234.399263,2258.810433,2015.162352,2009.474353,2148.570685,2043.727047,2037.618509,2002.048062,1988.953653,,,,1990.367026,
7/1/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303.676824,,,,,2147.028285,,2478.886364,,2141.0208,,,,2427.262542,,,,2158.782112,2073.796687,2010.344627,2226.337927,2249.511524,2021.255529,2009.474353,2156.024799,2043.510031,2042.499017,2004.982516,1990.368245,,,,1989.206095,
7/8/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2307.304612,,,,,2148.705922,,2481.323003,,2141.0208,,,,2431.114706,,,,2158.56307,2078.211439,2007.246263,2229.335251,2252.97379,2023.898102,2009.474353,2151.58761,2039.09516,2046.473744,1999.461006,1990.088362,,,,1989.755392,
7/22/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2310.886816,,,,,2143.619789,,2484.582891,,2141.0208,,,,2420.612827,,,,2160.871492,2083.400882,2012.607077,2219.662107,2258.074245,2024.814089,2009.474353,2156.476777,2038.948674,2049.544502,1997.382097,1988.966303,,,,1986.081465,
7/29/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.421996,,,,,2145.34298,,2487.804695,,2141.0208,,,,2423.695398,,,,2157.249539,2082.618881,2014.522969,2223.595152,2260.57523,2029.084088,2009.474353,2148.665426,2041.329046,2048.360065,1991.121704,1994.597202,,,,1982.463096,
8/26/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.12058,,,,,2137.775804,,2490.154465,,2141.0208,,,,2427.585906,,,,2161.257246,2075.106758,2018.931999,2217.368987,2263.882774,2032.44538,2009.474353,2154.438259,2041.986502,2053.085346,1986.630393,1997.61676,,,,1982.261464,
9/2/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2310.555336,,,,,2131.15973,,2493.321212,,2141.0208,,,,2428.907821,,,,2163.519726,2073.597704,2012.327938,2210.385385,2267.985455,2029.018503,2009.474353,2158.443761,2045.161653,2057.739696,1988.095288,1996.381964,,,,1985.43049,
9/16/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.40669,,,,,2133.899889,,2496.460302,,2141.0208,,,,2431.059053,,,,2158.167038,2074.63157,2010.02557,2212.761893,2271.190256,2023.954364,2009.474353,2164.91773,2048.28606,2050.531914,1991.218165,1996.003121,,,,1984.338417,
9/30/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.075907,,,,,2130.700797,,2499.572196,,2141.0208,,,,2433.188866,,,,2157.944128,2073.959925,2011.120691,2215.101422,2276.03522,2027.379761,2009.474353,2168.768397,2043.780164,2052.689513,1995.974058,1990.572267,,,,1982.416049,
10/7/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316.870999,,,,,2127.545348,,2502.660098,,2141.0208,,,,2432.774244,,,,2160.247997,2067.399244,2014.71828,2219.091268,2280.816686,2020.643402,2009.474353,2174.245559,2045.228378,2054.810306,1991.391338,1991.949826,,,,1978.83092,
10/21/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.014966,,,,,2121.064679,,2504.039928,,2141.0208,,,,2434.053635,,,,2161.6744,2071.87617,2010.681257,2212.919086,2283.010146,2013.996918,2009.474353,2180.484242,2049.1783,2048.473786,1989.392569,1992.458831,,,,1977.816905,
10/28/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325.408238,,,,,2112.99025,,2504.56597,,2141.0208,,,,2437.002511,,,,2154.659102,2076.283009,2007.542762,2205.988034,2285.173732,2011.65412,2009.474353,2187.476001,2042.960533,2048.962763,1994.154131,1994.640026,,,,1978.498207,
11/11/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.75527,,,,,2107.554674,,2507.612819,,2141.0208,,,,2436.548758,,,,2154.478629,2069.676759,2011.183856,2210.097033,2287.306469,2014.395605,2009.474353,2193.525515,2042.722917,2046.075764,1998.844034,1994.261397,,,,1974.11514,
11/25/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318.58916,,,,,2107.247622,,2510.6359,,2141.0208,,,,2439.471777,,,,2155.984256,2062.320407,2013.924509,2214.146555,2289.4125,2016.249216,2009.474353,2198.645463,2047.538592,2041.542311,2003.463317,1991.355618,,,,1973.999521,
3/17/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.945684,,,,,2107.247622,,2512.788415,,2135.197637,,,,2440.683645,,,,2153.317423,2066.036944,2009.069863,2205.606996,2294.865278,2021.467128,2011.433841,2203.703618,2040.528181,2041.542311,2009.593217,1992.624175,1998.723705,2000.397435,1997.026243,1977.281211,
3/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318.152406,,,,,2107.247622,,2515.764996,,2130.299325,,,,2441.042303,,,,2153.211936,2061.276842,2002.595571,2198.026516,2299.404671,2020.71322,2011.677596,2207.848084,2034.458204,2041.542311,2017.316749,1996.397653,2001.671676,2005.840348,1994.934821,1976.302899,
4/14/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316.671619,,,,,2107.247622,,2518.716883,,2124.627425,,,,2443.083244,,,,2154.789503,2054.05763,2003.788948,2199.815149,2303.885154,2019.968142,2006.017678,2211.933189,2032.680832,2041.542311,2023.24182,2001.79774,2003.730805,2001.097649,1992.027817,1977.017732,
4/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.369778,,,,,2107.247622,,2520.804885,,2119.87791,,,,2445.107389,,,,2158.02602,2051.990376,1999.065438,2190.631775,2309.152085,2019.228374,2000.43272,2215.960835,2036.820473,2041.542311,2029.077173,1997.852705,2004.914643,2004.838843,1990.000036,1980.242119,
5/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308.727779,,,,,2107.247622,,2523.717252,,2113.511175,,,,2446.269213,,,,2153.63375,2050.794663,2001.143561,2188.313393,2313.509325,2023.550626,2003.345105,2220.776072,2040.054011,2041.542311,2034.826255,2003.224666,2006.080277,1998.416977,1986.31491,1974.995688,
5/26/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.632563,,,,,2107.247622,,2526.606681,,2107.235066,,,,2449.106181,,,,2151.830389,2049.612563,2003.186514,2188.552488,2316.970128,2021.911346,2007.895403,2224.681668,2044.923147,2041.542311,2027.857735,2009.358261,2009.750294,1999.660317,1984.363396,1972.346056,
6/9/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294.325425,,,,,2107.247622,,2529.469718,,2101.049486,,,,2451.916951,,,,2150.0526,2053.498452,2001.831708,2191.313233,2319.544366,2017.767931,2009.852221,2227.690108,2045.50989,2041.542311,2035.3053,2012.877579,2004.102222,1993.304521,1981.598053,1975.627779,
6/23/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294.837656,,,,,2107.247622,,2532.31181,,2094.951717,,,,2452.175323,,,,2148.297549,2056.480672,1995.440808,2189.821823,2323.772438,2013.68061,2008.410212,2231.499891,2050.297057,2041.542311,2042.642148,2014.658929,2001.898378,1996.297682,1976.3424,1975.490735,
6/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.660656,,,,,2107.247622,,2531.764707,,2087.256846,,,,2453.276877,,,,2147.408131,2055.205377,1992.506168,2187.507294,2327.107772,2007.96564,2004.458835,2237.785217,2053.32609,2041.542311,2050.712411,2018.937438,1999.721938,2001.768606,1971.999455,1974.509026,
7/14/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.342421,,,,,2107.247622,,2534.595707,,2083.883616,,,,2444.265243,,,,2141.478706,2056.472772,1987.085456,2189.436372,2331.24777,2001.488245,2007.298201,2240.618217,2057.991542,2041.542311,2057.822516,2025.67811,2000.100807,2002.947163,1971.084121,1974.379652,
7/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.660645,,,,,2107.247622,,2530.664632,,2084.769667,,,,2447.137444,,,,2133.108239,2052.667818,1991.848345,2181.232362,2324.389566,2005.209802,2015.149265,2246.781198,2063.431197,2041.542311,2053.043173,2023.90164,2005.525609,1998.212473,1972.70798,1981.832266,
8/4/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.232372,,,,,2107.247622,,2533.497086,,2078.069185,,,,2449.130114,,,,2132.438682,2052.295985,1985.605384,2177.356708,2323.507847,2004.675887,2012.790349,2252.01879,2068.800905,2041.542311,2059.288536,2028.896323,2007.511758,2001.132047,1970.10835,1978.245717,
9/1/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283.220577,,,,,2107.247622,,2535.468149,,2073.148804,,,,2450.263895,,,,2135.989467,2055.296091,1985.342019,2173.535956,2326.851145,2004.99041,2017.198224,2242.029573,2062.30015,2041.542311,2067.967997,2031.394101,2013.575547,2002.320826,1968.384931,1980.600548,
9/8/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2277.140745,,,,,2107.247622,,2536.57817,,2068.299012,,,,2443.803833,,,,2138.644492,2060.778855,1982.555765,2178.187437,2330.992853,2000.247571,2011.43639,2242.279139,2055.050553,2041.542311,2076.521557,2032.169636,2018.713879,2004.336693,1967.528627,1981.236506,
9/22/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268.613493,,,,,2107.247622,,2536.835667,,2064.362023,,,,2447.515826,,,,2131.156048,2062.811998,1984.021155,2174.34998,2332.557363,1996.415638,2009.125526,2246.736478,2054.642874,2041.542311,2084.111707,2035.462514,2023.780339,2008.852955,1961.632895,1981.020613,
