alfa,lago,era,maserati,alta,ferrari,simca,cooper,milano,hwm,veritas,brm,osca,gordini,frazer_nash,afm,butterworth,connaught,bmw,cisitalia,emw,mercedes,vanwall,klenk,lancia,arzani-volpini,bugatti,emeryson,porsche,team_lotus,cooper-climax,cooper-maserati,aston_martin,cooper-borgward,jbw,fry,kurtis_kraft,cooper-osca,tec-mec,behra-porsche,scarab,cooper-castellotti,lotus-climax,de_tomaso-osca,gilby,ferguson,mbm,lotus-maserati,de_tomaso-alfa_romeo,lola,lotus-brm,enb,brabham,tomaso,lotus-borgward,lds,cooper-alfa_romeo,ats,scirocco,brp,de_tomaso-ferrari,stebro,lotus-ford,brabham-climax,brabham-brm,brabham-ford,honda,derrington,lds-alfa_romeo,cooper-ford,lds-climax,re,brabham-repco,mclaren-ford,eagle-climax,mclaren-seren,cooper-ferrari,shannon,eagle-weslake,mclaren-brm,matra,cooper-ats,protos,matra-ford,cooper-brm,mclaren,brm-ford,march,mclaren-alfa_romeo,bellasi,surtees,tyrrell,march-ford,march-alfa_romeo,lotus-pw,tecno,politoys,connew,iso_marlboro,shadow,ensign,hesketh,trojan,amon,token,lyncar,maki,parnelli,penske,shadow-ford,williams,fittipaldi,hill,shadow-matra,wolf,brabham-alfa_romeo,ligier,boro,kojima,lec,renault,mcguire,apollon,merzario,theodore,arrows,martini,kauhsen,rebaque,osella,toleman,ram,spirit,minardi,zakspeed,benetton,ags,larrousse,coloni,rial,eurobrun,dallara,onyx,leyton,life,lambo,jordan,footwork,fondmetal,moda,sauber,simtek,pacific,forti,prost,stewart,bar,jaguar,toyota,red_bull,toro_rosso,bmw_sauber,mf1,super_aguri,spyker_mf1,spyker,force_india,brawn,lotus_racing,hrt,virgin,lotus_f1,marussia,caterham,manor,haas,racing_point,alphatauri,alpine
2116.192589,,,,,2646.772522,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060.262468,,,,,,,,,,,,,,,,,,,2658.956589,,,,,,,,,,,,,,,,,,,,,,,,,2595.960267,,,,,,,,,,2593.82188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2236.908453,2110.653678,2055.579961,2066.002121,2020.389578,1998.136275,,,,,,,,,,,,,,,
2116.192589,,,,,2645.994359,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2073.367087,,,,,,,,,,,,,,,,,,,2659.53672,,,,,,,,,,,,,,,,,,,,,,,,,2587.764134,,,,,,,,,,2583.261142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2240.622201,2113.716983,2059.694798,2070.987998,2030.040284,1998.703451,,,,,,,,,,,,,,,
2116.192589,,,,,2651.904383,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.753406,,,,,,,,,,,,,,,,,,,2654.57248,,,,,,,,,,,,,,,,,,,,,,,,,2585.283924,,,,,,,,,,2587.604814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2245.397121,2115.430228,2060.028968,2075.200238,2027.872568,1998.01069,,,,,,,,,,,,,,,
2116.192589,,,,,2654.041854,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.543462,,,,,,,,,,,,,,,,,,,2652.261958,,,,,,,,,,,,,,,,,,,,,,,,,2580.509388,,,,,,,,,,2582.736859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2246.423083,2118.983288,2064.059486,2088.503396,,1996.764677,2000.037137,,,,,,,,,,,,,,
2116.192589,,,,,2650.613758,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.627243,,,,,,,,,,,,,,,,,,,2647.557704,,,,,,,,,,,,,,,,,,,,,,,,,2583.778976,,,,,,,,,,2588.941656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2238.848209,2124.620984,2069.798031,2095.967348,,1994.911291,2000.051642,,,,,,,,,,,,,,
2116.192589,,,,,2645.496432,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104.793318,,,,,,,,,,,,,,,,,,,2649.128231,,,,,,,,,,,,,,,,,,,,,,,,,2580.880548,,,,,,,,,,2595.603318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2245.573228,2122.209683,2070.546485,2105.091306,,1996.780787,1998.2595,,,,,,,,,,,,,,
2116.192589,,,,,2650.867602,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113.467737,,,,,,,,,,,,,,,,,,,2652.497089,,,,,,,,,,,,,,,,,,,,,,,,,2569.563283,,,,,,,,,,2599.65024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2236.250869,2122.334449,2076.167103,2108.507906,,2002.279889,2002.003372,,,,,,,,,,,,,,
2116.192589,,,,,2656.263048,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.315118,,,,,,,,,,,,,,,,,,,2658.88099,,,,,,,,,,,,,,,,,,,,,,,,,2568.89168,,,,,,,,,,2601.842029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2239.851214,2120.669171,2074.332322,2112.403231,,2005.962003,,1997.38367,,,,,,,,,,,,,
2116.192589,,,,,2660.965574,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.148533,,,,,,,,,,,,,,,,,,,2666.372387,,,,,,,,,,,,,,,,,,,,,,,,,2566.50024,,,,,,,,,,2604.658332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2240.372607,2120.356166,2075.050982,2117.4724,,2009.008917,,1992.444518,,,,,,,,,,,,,
2116.192589,,,,,2668.048782,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104.374553,,,,,,,,,,,,,,,,,,,2671.287943,,,,,,,,,,,,,,,,,,,,,,,,,2568.543534,,,,,,,,,,2605.644932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2242.797083,2117.09875,2069.11889,2129.783114,,2008.391865,,1996.203422,,,,,,,,,,,,,
2116.192589,,,,,2665.234887,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.211444,,,,,,,,,,,,,,,,,,,2677.336814,,,,,,,,,,,,,,,,,,,,,,,,,2566.327713,,,,,,,,,,2607.280302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2234.854486,2119.486707,2067.661905,2136.32552,,2017.596326,,2001.149849,,,,,,,,,,,,,
2116.192589,,,,,2668.015929,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106.656926,,,,,,,,,,,,,,,,,,,2684.449857,,,,,,,,,,,,,,,,,,,,,,,,,2569.69675,,,,,,,,,,2608.277603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2230.246047,2116.330095,2068.699767,2147.59018,,2016.853758,,1998.694144,,,,,,,,,,,,,
2116.192589,,,,,2661.650495,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101.437062,,,,,,,,,,,,,,,,,,,2688.385946,,,,,,,,,,,,,,,,,,,,,,,,,2576.699309,,,,,,,,,,2603.843805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2231.969768,2119.425515,2068.560088,2153.731485,,2027.161497,,2000.003917,,,,,,,,,,,,,
2116.192589,,,,,2667.023171,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095.741387,,,,,,,,,,,,,,,,,,,2695.213893,,,,,,,,,,,,,,,,,,,,,,,,,2575.513171,,,,,,,,,,2606.819137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2229.333776,2121.196964,2070.223706,2155.898333,,2029.274666,,2003.699426,,,,,,,,,,,,,
2116.192589,,,,,2674.759121,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2098.859112,,,,,,,,,,,,,,,,,,,2697.659414,,,,,,,,,,,,,,,,,,,,,,,,,2576.288139,,,,,,,,,,2605.52277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2225.048731,2124.237217,2065.823297,2168.017235,,2027.755891,,2003.111667,,,,,,,,,,,,,
2116.192589,,,,,2680.497521,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101.944399,,,,,,,,,,,,,,,,,,,2703.131708,,,,,,,,,,,,,,,,,,,,,,,,,2575.888321,,,,,,,,,,2607.994374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2217.315866,2122.380111,2064.632194,2179.233916,,2028.759483,,2002.581907,,,,,,,,,,,,,
2116.192589,,,,,2680.042602,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2098.914198,,,,,,,,,,,,,,,,,,,2705.469454,,,,,,,,,,,,,,,,,,,,,,,,,2576.190952,,,,,,,,,,2608.635624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2214.789012,2135.872532,2058.65406,2188.362741,,2032.843062,,2002.365259,,,,,,,,,,,,,
2116.192589,,,,,2680.238704,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.917779,,,,,,,,,,,,,,,,,,,2710.822,,,,,,,,,,,,,,,,,,,,,,,,,2578.340969,,,,,,,,,,2608.065073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2220.296982,2141.704292,2058.038915,2200.291646,,2031.97911,,2000.367436,,,,,,,,,,,,,
2116.192589,,,,,2687.795513,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086.755822,,,,,,,,,,,,,,,,,,,2714.237896,,,,,,,,,,,,,,,,,,,,,,,,,2582.307539,,,,,,,,,,2610.61391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2218.37018,2140.11118,2058.088894,2209.47132,,2033.00289,,1997.225211,,,,,,,,,,,,,
2116.192589,,,,,2682.413891,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.10424,,,,,,,,,,,,,,,,,,,2720.685177,,,,,,,,,,,,,,,,,,,,,,,,,2585.631146,,,,,,,,,,2610.734786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2217.819176,2139.246637,2057.593847,2220.285529,,2035.293757,,1995.421206,,,,,,,,,,,,,
2116.192589,,,,,2690.043492,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.441985,,,,,,,,,,,,,,,,,,,2724.560786,,,,,,,,,,,,,,,,,,,,,,,,,2585.243975,,,,,,,,,,2604.197641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2220.386413,2140.907868,2058.366439,2227.767651,,2036.962356,,1998.560267,,,,,,,,,,,,,
2116.192589,,,,,2693.843981,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.053823,,,,,,,,,,,,,,,,,,,2719.235979,,,,,,,,,,,,,,,,,,,,,,,,,2575.788367,,,,,,,,,,2611.94586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2218.055737,2144.419154,2062.208844,2230.80702,,2038.026671,,2008.379747,,,,,,,,,,,,,
2116.192589,,,,,2700.568543,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.179585,,,,,,,,,,,,,,,,,,,2714.621594,,,,,,,,,,,,,,,,,,,,,,,,,2573.941358,,,,,,,,,,2611.508209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2213.349949,2151.465322,2076.92363,2231.304804,,2036.618989,,2007.027583,,,,,,,,,,,,,
2116.192589,,,,,2707.752871,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.114316,,,,,,,,,,,,,,,,,,,2716.900476,,,,,,,,,,,,,,,,,,,,,,,,,2580.501793,,,,,,,,,,2599.555588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2217.380129,2151.653538,2078.536613,2240.368728,,2041.373415,,2006.954331,,,,,,,,,,,,,
2116.192589,,,,,2703.413887,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2077.813727,,,,,,,,,,,,,,,,,,,2723.948311,,,,,,,,,,,,,,,,,,,,,,,,,2589.511101,,,,,,,,,,2600.288072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2219.063795,2150.266355,2082.917215,2248.768809,,2043.293774,,,1997.954503,,,,,,,,,,,,
2116.192589,,,,,2699.844763,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.214661,,,,,,,,,,,,,,,,,,,2729.595117,,,,,,,,,,,,,,,,,,,,,,,,,2584.857246,,,,,,,,,,2599.209741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2220.74286,2158.098612,2079.303051,2258.766937,,2044.583564,,,1999.039323,,,,,,,,,,,,
2116.192589,,,,,2706.772653,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.116832,,,,,,,,,,,,,,,,,,,2729.000884,,,,,,,,,,,,,,,,,,,,,,,,,2585.874102,,,,,,,,,,2591.48452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2228.48428,2160.250355,2077.622585,2269.086523,,2044.649025,,,2000.726118,,,,,,,,,,,,
2116.192589,,,,,2713.536595,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2077.286423,,,,,,,,,,,,,,,,,,,2727.243955,,,,,,,,,,,,,,,,,,,,,,,,,2587.508386,,,,,,,,,,2580.98051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2233.595593,2167.2636,2073.57033,2275.456432,,2045.964065,,,2002.398001,,,,,,,,,,,,
2116.192589,,,,,2719.724065,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076.522131,,,,,,,,,,,,,,,,,,,2728.84091,,,,,,,,,,,,,,,,,,,,,,,,,2584.274108,,,,,,,,,,2578.487916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2235.182572,2174.199865,2071.459601,2284.051587,,,,,1999.119323,,,,,,,,,,,,
2116.192589,,,,,2720.403785,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.239636,,,,,,,,,,,,,,,,,,,2733.825779,,,,,,,,,,,,,,,,,,,,,,,,,2583.910632,,,,,,,,,,2572.096464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2235.439562,2176.283611,2076.176333,2287.72196,,,,,1997.989416,,,,,,,,,,,,
2116.192589,,,,,2713.67097,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.155144,,,,,,,,,,,,,,,,,,,2725.874014,,,,,,,,,,,,,,,,,,,,,,,,,2582.232611,,,,,,,,,,2561.877288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2245.81868,2183.728388,2083.501056,2300.053981,,,,,1996.23025,,,,,,,,,,,,
2116.192589,,,,,2720.549764,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078.105181,,,,,,,,,,,,,,,,,,,2727.54332,,,,,,,,,,,,,,,,,,,,,,,,,2576.504153,,,,,,,,,,2564.033051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2253.140551,2190.888099,2085.235117,2301.813477,,,,,1992.441303,,,,,,,,,,,,
2116.192589,,,,,2717.853989,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082.122441,,,,,,,,,,,,,,,,,,,2734.611133,,,,,,,,,,,,,,,,,,,,,,,,,2580.457459,,,,,,,,,,2561.464412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2256.928502,2187.790458,2086.300298,2304.928383,,,,,1990.127036,,,,,,,,,,,,
2116.192589,,,,,2720.665422,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074.601131,,,,,,,,,,,,,,,,,,,2741.495285,,,,,,,,,,,,,,,,,,,,,,,,,2579.609097,,,,,,,,,,2565.079502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2253.902878,2183.486241,2094.108668,2311.351587,,,,,1990.586382,,,,,,,,,,,,
2116.192589,,,,,2716.037859,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072.092475,,,,,,,,,,,,,,,,,,,2748.220168,,,,,,,,,,,,,,,,,,,,,,,,,2576.827378,,,,,,,,,,2570.654643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2264.491057,2187.448119,2089.658711,2312.908994,,,,,1989.057312,,,,,,,,,,,,
2116.192589,,,,,2712.263265,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.032924,,,,,,,,,,,,,,,,,,,2754.775635,,,,,,,,,,,,,,,,,,,,,,,,,2576.875356,,,,,,,,,,2561.952629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2272.788123,2185.272864,2100.159306,2318.5034,,,,,1988.261855,,,,,,,,,,,,
2116.192589,,,,,2708.589526,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062.69207,,,,,,,,,,,,,,,,,,,2756.400826,,,,,,,,,,,,,,,,,,,,,,,,,2574.892078,,,,,,,,,,2558.219243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2272.066299,2189.895754,2113.114354,2326.599772,,,,,1989.494772,,,,,,,,,,,,
2116.192589,,,,,2707.723135,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057.900265,,,,,,,,,,,,,,,,,,,2760.675583,,,,,,,,,,,,,,,,,,,,,,,,,2572.977175,,,,,,,,,,2561.346774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2272.053091,2191.018508,2121.058753,2334.434496,,,,,1984.647094,,,,,,,,,,,,
2116.192589,,,,,2698.172046,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056.00008,,,,,,,,,,,,,,,,,,,2762.170122,,,,,,,,,,,,,,,,,,,,,,,,,2581.953551,,,,,,,,,,2559.711164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2274.787879,2191.486783,2130.196618,2336.000354,,,,,1985.32717,,,,,,,,,,,,
2116.192589,,,,,2701.029024,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054.824422,,,,,,,,,,,,,,,,,,,2752.833889,,,,,,,,,,,,,,,,,,,,,,,,,2579.854736,,,,,,,,,,2568.903726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2274.748158,2189.908102,2139.781061,2341.549968,,,,,1983.965805,,,,,,,,,,,,
2116.192589,,,,,2707.194628,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2053.712261,,,,,,,,,,,,,,,,,,,2750.555239,,,,,,,,,,,,,,,,,,,,,,,,,2577.178737,,,,,,,,,,2573.125236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2272.708065,2191.105978,2145.108235,2346.945957,,,,,1981.303554,,,,,,,,,,,,
2116.192589,,,,,2713.904837,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.01885,,,,,,,,,,,,,,,,,,,2753.128072,,,,,,,,,,,,,,,,,,,,,,,,,2573.302549,,,,,,,,,,2571.211699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2279.559296,2188.954982,2153.0431,2345.490066,,,,,1980.082397,,,,,,,,,,,,
2116.192589,,,,,2702.133372,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2737.334396,,,,,,,,,,,,,,,,,,,,,,,,,2572.820791,,,,,,,,,,2568.595949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2290.82174,2190.63204,2163.539665,2341.960284,,,,,1988.258301,2015.842267,,,,,,,,,,,
2116.192589,,,,,2696.002629,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730.016603,,,,,,,,,,,,,,,,,,,,,,,,,2574.940833,,,,,,,,,,2564.614207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2301.626139,2194.860275,2166.291211,2340.457464,,,,,1986.089872,2029.088627,,,,,,,,,,,
2116.192589,,,,,2685.986055,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733.683511,,,,,,,,,,,,,,,,,,,,,,,,,2568.203615,,,,,,,,,,2560.048629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2298.585539,2211.064182,2173.665536,2336.279454,,,,,1986.644439,2041.225632,,,,,,,,,,,
2116.192589,,,,,2682.291284,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733.816295,,,,,,,,,,,,,,,,,,,,,,,,,2564.329037,,,,,,,,,,2560.292252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2307.052585,2220.012022,2173.407172,2324.104217,,,,,1987.15314,2053.610453,,,,,,,,,,,
2116.192589,,,,,2678.028513,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2727.875576,,,,,,,,,,,,,,,,,,,,,,,,,2565.958924,,,,,,,,,,2561.192501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2303.786999,2232.727707,2168.432062,2325.119582,,,,,1985.624725,2067.616059,,,,,,,,,,,
2116.192589,,,,,2683.329195,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.104989,,,,,,,,,,,,,,,,,,,,,,,,,2567.536602,,,,,,,,,,2556.00358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2303.324811,2234.278065,2169.646348,2319.365479,,,,,1991.53541,2081.173748,,,,,,,,,,,
2116.192589,,,,,2683.079992,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2713.260242,,,,,,,,,,,,,,,,,,,,,,,,,2571.760373,,,,,,,,,,2550.978545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2310.29297,2247.908292,2167.460647,2320.540418,,,,,1987.88559,2082.843203,,,,,,,,,,,
2116.192589,,,,,2684.864435,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.577178,,,,,,,,,,,,,,,,,,,,,,,,,2576.526231,,,,,,,,,,2546.111229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2314.346753,2262.468421,2162.640191,2314.945082,,,,,1991.059608,2091.872475,,,,,,,,,,,
2116.192589,,,,,2679.842268,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695.025586,,,,,,,,,,,,,,,,,,,,,,,,,2581.121782,,,,,,,,,,2545.41675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2311.517137,2276.554821,2158.601499,2312.212126,,,,,1994.822418,2099.244442,,,,,,,,,,,
2116.192589,,,,,2674.949317,,,,,,,,,,,,,,,,2095.597186,,,,,,,,,,,1990.869628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2703.09802,,,,,,,,,,,,,,,,,,,,,,,,,2587.560918,,,,,,,,,,2537.98071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.130849,,,,,,,,2316.838221,2278.711145,2158.346251,2309.540865,,,,,1993.765874,2102.304915,,,,,,,,,,,
